PROV;PROVMUNI;MUNINAME
20;20068;Leintz-Gatzaga
20;20053;Lezo
20;20054;Lizartza
20;20901;Mendaro
20;20057;Mutiloa
20;20056;Mutriku
20;20063;Oiartzun
20;20058;Olaberria
20;20059;Oñati
20;20076;Ordizia
20;20905;Orendain
20;20060;Orexa
20;20061;Orio
20;20062;Ormaiztegi
20;20064;Pasaia
20;20070;Segura
20;20065;Soraluze/Placencia de las Armas
20;20071;Tolosa
20;20072;Urnieta
20;20077;Urretxu
20;20073;Usurbil
20;20075;Villabona
20;20078;Zaldibia
20;20079;Zarautz
20;20025;Zegama
20;20026;Zerain
20;20027;Zestoa
20;20028;Zizurkil
20;20081;Zumaia
20;20080;Zumarraga
21;21001;Alájar
21;21002;Aljaraque
21;21003;Almendro, El
21;21004;Almonaster la Real
21;21005;Almonte
21;21006;Alosno
21;21007;Aracena
21;21008;Aroche
21;21009;Arroyomolinos de León
21;21010;Ayamonte
21;21011;Beas
21;21012;Berrocal
21;21013;Bollullos Par del Condado
21;21014;Bonares
21;21015;Cabezas Rubias
21;21016;Cala
21;21017;Calañas
21;21018;Campillo, El
21;21019;Campofrío
21;21020;Cañaveral de León
21;21021;Cartaya
21;21022;Castaño del Robledo
21;21023;Cerro de Andévalo, El
21;21030;Chucena
21;21024;Corteconcepción
21;21025;Cortegana
21;21026;Cortelazor
21;21027;Cumbres de Enmedio
21;21028;Cumbres de San Bartolomé
21;21029;Cumbres Mayores
21;21031;Encinasola
21;21032;Escacena del Campo
21;21033;Fuenteheridos
21;21034;Galaroza
21;21035;Gibraleón
21;21036;Granada de Río-Tinto, La
21;21037;Granado, El
21;21038;Higuera de la Sierra
21;21039;Hinojales
21;21040;Hinojos
21;21041;Huelva
21;21042;Isla Cristina
21;21043;Jabugo
21;21044;Lepe
21;21045;Linares de la Sierra
21;21046;Lucena del Puerto
21;21047;Manzanilla
21;21048;Marines, Los
21;21049;Minas de Riotinto
21;21050;Moguer
21;21051;Nava, La
21;21052;Nerva
21;21053;Niebla
21;21054;Palma del Condado, La
21;21055;Palos de la Frontera
21;21056;Paterna del Campo
21;21057;Paymogo
21;21058;Puebla de Guzmán
21;21059;Puerto Moral
21;21060;Punta Umbría
21;21061;Rociana del Condado
21;21062;Rosal de la Frontera
21;21063;San Bartolomé de la Torre
21;21064;San Juan del Puerto
21;21066;San Silvestre de Guzmán
21;21065;Sanlúcar de Guadiana
21;21067;Santa Ana la Real
21;21068;Santa Bárbara de Casa
21;21069;Santa Olalla del Cala
21;21070;Trigueros
21;21071;Valdelarco
21;21072;Valverde del Camino
21;21073;Villablanca
21;21074;Villalba del Alcor
21;21075;Villanueva de las Cruces
21;21076;Villanueva de los Castillejos
21;21077;Villarrasa
21;21078;Zalamea la Real
21;21079;Zufre
22;22001;Abiego
22;22002;Abizanda
22;22003;Adahuesca
22;22004;Agüero
22;22907;Aínsa-Sobrarbe
22;22006;Aisa
22;22007;Albalate de Cinca
22;22008;Albalatillo
22;22009;Albelda
22;22011;Albero Alto
22;22012;Albero Bajo
22;22013;Alberuela de Tubo
22;22014;Alcalá de Gurrea
22;22015;Alcalá del Obispo
22;22016;Alcampell
22;22017;Alcolea de Cinca
22;22018;Alcubierre
22;22019;Alerre
22;22020;Alfántega
22;22021;Almudévar
22;22022;Almunia de San Juan
22;22023;Almuniente
22;22024;Alquézar
22;22025;Altorricón
22;22027;Angüés
22;22028;Ansó
22;22029;Antillón
22;22032;Aragüés del Puerto
22;22035;Arén
22;22036;Argavieso
22;22037;Arguis
22;22039;Ayerbe
22;22040;Azanuy-Alins
22;22041;Azara
22;22042;Azlor
22;22043;Baélls
22;22044;Bailo
22;22045;Baldellou
22;22046;Ballobar
22;22047;Banastás
22;22048;Barbastro
22;22049;Barbués
22;22050;Barbuñales
22;22051;Bárcabo
22;22052;Belver de Cinca
22;22053;Benabarre
22;22054;Benasque
22;22055;Berbegal
22;22057;Bielsa
22;22058;Bierge
22;22059;Biescas
22;22060;Binaced
22;22061;Binéfar
22;22062;Bisaurri
22;22063;Biscarrués
22;22064;Blecua y Torres
22;22066;Boltaña
22;22067;Bonansa
22;22068;Borau
22;22069;Broto
22;22072;Caldearenas
22;22074;Campo
22;22075;Camporrélls
22;22076;Canal de Berdún
22;22077;Candasnos
22;22078;Canfranc
22;22079;Capdesaso
22;22080;Capella
22;22081;Casbas de Huesca
22;22083;Castejón de Monegros
22;22084;Castejón de Sos
22;22082;Castejón del Puente
22;22085;Castelflorite
22;22086;Castiello de Jaca
22;22087;Castigaleu
22;22088;Castillazuelo
22;22089;Castillonroy
22;22094;Chalamera
22;22095;Chía
22;22096;Chimillas
22;22090;Colungo
22;22099;Esplús
22;22102;Estada
22;22103;Estadilla
22;22105;Estopiñán del Castillo
22;22106;Fago
22;22107;Fanlo
22;22109;Fiscal
22;22110;Fonz
22;22111;Foradada del Toscar
22;22112;Fraga
22;22113;Fueva, La
22;22114;Gistaín
22;22115;Grado, El
22;22116;Grañén
22;22117;Graus
22;22119;Gurrea de Gállego
22;22122;Hoz de Jaca
22;22908;Hoz y Costean
22;22124;Huerto
22;22125;Huesca
22;22126;Ibieca
22;22127;Igriés
22;22128;Ilche
22;22129;Isábena
22;22130;Jaca
22;22131;Jasa
22;22133;Labuerda
22;22135;Laluenga
22;22136;Lalueza
22;22137;Lanaja
22;22139;Laperdiguera
22;22141;Lascellas-Ponzano
22;22142;Lascuarre
22;22143;Laspaúles
22;22144;Laspuña
22;22149;Loarre
22;22150;Loporzano
22;22151;Loscorrales
22;22905;Lupiñén-Ortilla
22;22155;Monesma y Cajigar
22;22156;Monflorite-Lascasas
22;22157;Montanuy
22;22158;Monzón
22;22160;Naval
22;22162;Novales
22;22163;Nueno
22;22164;Olvena
22;22165;Ontiñena
22;22167;Osso de Cinca
22;22168;Palo
22;22170;Panticosa
22;22172;Peñalba
22;22173;Peñas de Riglos, Las
22;22174;Peralta de Alcofea
22;22175;Peralta de Calasanz
22;22176;Peraltilla
22;22177;Perarrúa
22;22178;Pertusa
22;22181;Piracés
22;22182;Plan
22;22184;Poleñino
22;22186;Pozán de Vero
22;22187;Puebla de Castro, La
22;22188;Puente de Montañana
22;22902;Puente la Reina de Jaca
22;22189;Puértolas
22;22190;Pueyo de Araguás, El
22;22193;Pueyo de Santa Cruz
22;22195;Quicena
22;22197;Robres
22;22199;Sabiñánigo
22;22200;Sahún
22;22201;Salas Altas
22;22202;Salas Bajas
22;22203;Salillas
22;22204;Sallent de Gállego
22;22205;San Esteban de Litera
22;22207;San Juan de Plan
22;22903;San Miguel del Cinca
22;22206;Sangarrén
22;22208;Santa Cilia
22;22209;Santa Cruz de la Serós
22;22906;Santa María de Dulcis
22;22212;Santaliestra y San Quílez
22;22213;Sariñena
22;22214;Secastilla
22;22215;Seira
22;22217;Sena
22;22218;Senés de Alcubierre
22;22220;Sesa
22;22221;Sesué
22;22222;Siétamo
22;22223;Sopeira
22;22904;Sotonera, La
22;22225;Tamarite de Litera
22;22226;Tardienta
22;22227;Tella-Sin
22;22228;Tierz
22;22229;Tolva
22;22230;Torla
22;22232;Torralba de Aragón
22;22233;Torre la Ribera
22;22234;Torrente de Cinca
22;22235;Torres de Alcanadre
22;22236;Torres de Barbués
22;22239;Tramaced
22;22242;Valfarta
22;22243;Valle de Bardají
22;22901;Valle de Hecho
22;22244;Valle de Lierp
22;22245;Velilla de Cinca
22;22909;Vencillón
22;22246;Veracruz
22;22247;Viacamp y Litera
22;22248;Vicién
22;22249;Villanova
22;22250;Villanúa
22;22251;Villanueva de Sigena
22;22252;Yebra de Basa
22;22253;Yésero
22;22254;Zaidín
23;23001;Albanchez de Mágina
23;23002;Alcalá la Real
23;23003;Alcaudete
23;23004;Aldeaquemada
23;23005;Andújar
23;23006;Arjona
23;23007;Arjonilla
23;23008;Arquillos
23;23905;Arroyo del Ojanco
23;23009;Baeza
23;23010;Bailén
23;23011;Baños de la Encina
23;23012;Beas de Segura
23;23902;Bedmar y Garcíez
23;23014;Begíjar
23;23015;Bélmez de la Moraleda
23;23016;Benatae
23;23017;Cabra del Santo Cristo
23;23018;Cambil
23;23019;Campillo de Arenas
23;23020;Canena
23;23021;Carboneros
23;23901;Cárcheles
23;23024;Carolina, La
23;23025;Castellar
23;23026;Castillo de Locubín
23;23027;Cazalilla
23;23028;Cazorla
23;23029;Chiclana de Segura
23;23030;Chilluévar
23;23031;Escañuela
23;23032;Espelúy
23;23033;Frailes
23;23034;Fuensanta de Martos
23;23035;Fuerte del Rey
23;23037;Génave
23;23038;Guardia de Jaén, La
23;23039;Guarromán
23;23041;Higuera de Calatrava
23;23042;Hinojares
23;23043;Hornos
23;23044;Huelma
23;23045;Huesa
23;23046;Ibros
23;23047;Iruela, La
23;23048;Iznatoraf
23;23049;Jabalquinto
23;23050;Jaén
23;23051;Jamilena
23;23052;Jimena
23;23053;Jódar
23;23040;Lahiguera
23;23054;Larva
23;23055;Linares
23;23056;Lopera
23;23057;Lupión
23;23058;Mancha Real
23;23059;Marmolejo
23;23060;Martos
23;23061;Mengíbar
23;23062;Montizón
23;23063;Navas de San Juan
23;23064;Noalejo
23;23065;Orcera
23;23066;Peal de Becerro
23;23067;Pegalajar
23;23069;Porcuna
23;23070;Pozo Alcón
23;23071;Puente de Génave
23;23072;Puerta de Segura, La
23;23073;Quesada
23;23074;Rus
23;23075;Sabiote
23;23076;Santa Elena
23;23077;Santiago de Calatrava
23;23904;Santiago-Pontones
23;23079;Santisteban del Puerto
23;23080;Santo Tomé
23;23081;Segura de la Sierra
23;23082;Siles
23;23084;Sorihuela del Guadalimar
23;23086;Torre del Campo
23;23085;Torreblascopedro
23;23087;Torredonjimeno
23;23088;Torreperogil
23;23090;Torres
23;23091;Torres de Albánchez
23;23092;Úbeda
23;23093;Valdepeñas de Jaén
23;23094;Vilches
23;23095;Villacarrillo
23;23096;Villanueva de la Reina
23;23097;Villanueva del Arzobispo
23;23098;Villardompardo
23;23099;Villares, Los
23;23101;Villarrodrigo
23;23903;Villatorres
24;24001;Acebedo
24;24002;Algadefe
24;24003;Alija del Infantado
24;24004;Almanza
24;24005;Antigua, La
24;24006;Ardón
24;24007;Arganza
24;24008;Astorga
24;24009;Balboa
24;24010;Bañeza, La
24;24011;Barjas
24;24012;Barrios de Luna, Los
24;24014;Bembibre
24;24015;Benavides
24;24016;Benuza
24;24017;Bercianos del Páramo
24;24018;Bercianos del Real Camino
24;24019;Berlanga del Bierzo
24;24020;Boca de Huérgano
24;24021;Boñar
24;24022;Borrenes
24;24023;Brazuelo
24;24024;Burgo Ranero, El
24;24025;Burón
24;24026;Bustillo del Páramo
24;24027;Cabañas Raras
24;24028;Cabreros del Río
24;24029;Cabrillanes
24;24030;Cacabelos
24;24031;Calzada del Coto
24;24032;Campazas
24;24033;Campo de Villavidel
24;24034;Camponaraya
24;24036;Candín
24;24037;Cármenes
24;24038;Carracedelo
24;24039;Carrizo
24;24040;Carrocera
24;24041;Carucedo
24;24042;Castilfalé
24;24043;Castrillo de Cabrera
24;24044;Castrillo de la Valduerna
24;24046;Castrocalbón
24;24047;Castrocontrigo
24;24049;Castropodame
24;24050;Castrotierra de Valmadrigal
24;24051;Cea
24;24052;Cebanico
24;24053;Cebrones del Río
24;24065;Chozas de Abajo
24;24054;Cimanes de la Vega
24;24055;Cimanes del Tejar
24;24056;Cistierna
24;24057;Congosto
24;24058;Corbillos de los Oteros
24;24059;Corullón
24;24060;Crémenes
24;24061;Cuadros
24;24062;Cubillas de los Oteros
24;24063;Cubillas de Rueda
24;24064;Cubillos del Sil
24;24066;Destriana
24;24067;Encinedo
24;24068;Ercina, La
24;24069;Escobar de Campos
24;24070;Fabero
24;24071;Folgoso de la Ribera
24;24073;Fresno de la Vega
24;24074;Fuentes de Carbajal
24;24076;Garrafe de Torío
24;24077;Gordaliza del Pino
24;24078;Gordoncillo
24;24079;Gradefes
24;24080;Grajal de Campos
24;24081;Gusendos de los Oteros
24;24082;Hospital de Órbigo
24;24083;Igüeña
24;24084;Izagre
24;24086;Joarilla de las Matas
24;24087;Laguna Dalga
24;24088;Laguna de Negrillos
24;24089;León
24;24092;Llamas de la Ribera
24;24090;Lucillo
24;24091;Luyego
24;24093;Magaz de Cepeda
24;24094;Mansilla de las Mulas
24;24095;Mansilla Mayor
24;24096;Maraña
24;24097;Matadeón de los Oteros
24;24098;Matallana de Torío
24;24099;Matanza
24;24100;Molinaseca
24;24101;Murias de Paredes
24;24102;Noceda del Bierzo
24;24103;Oencia
24;24104;Omañas, Las
24;24105;Onzonilla
24;24106;Oseja de Sajambre
24;24107;Pajares de los Oteros
24;24108;Palacios de la Valduerna
24;24109;Palacios del Sil
24;24110;Páramo del Sil
24;24112;Peranzanes
24;24113;Pobladura de Pelayo García
24;24114;Pola de Gordón, La
24;24115;Ponferrada
24;24116;Posada de Valdeón
24;24117;Pozuelo del Páramo
24;24118;Prado de la Guzpeña
24;24119;Priaranza del Bierzo
24;24120;Prioro
24;24121;Puebla de Lillo
24;24122;Puente de Domingo Flórez
24;24123;Quintana del Castillo
24;24124;Quintana del Marco
24;24125;Quintana y Congosto
24;24127;Regueras de Arriba
24;24129;Reyero
24;24130;Riaño
24;24131;Riego de la Vega
24;24132;Riello
24;24133;Rioseco de Tapia
24;24134;Robla, La
24;24136;Roperuelos del Páramo
24;24137;Sabero
24;24139;Sahagún
24;24141;San Adrián del Valle
24;24142;San Andrés del Rabanedo
24;24144;San Cristóbal de la Polantera
24;24145;San Emiliano
24;24146;San Esteban de Nogales
24;24148;San Justo de la Vega
24;24149;San Millán de los Caballeros
24;24150;San Pedro Bercianos
24;24143;Sancedo
24;24151;Santa Colomba de Curueño
24;24152;Santa Colomba de Somoza
24;24153;Santa Cristina de Valmadrigal
24;24154;Santa Elena de Jamuz
24;24155;Santa María de la Isla
24;24158;Santa María de Ordás
24;24156;Santa María del Monte de Cea
24;24157;Santa María del Páramo
24;24159;Santa Marina del Rey
24;24160;Santas Martas
24;24161;Santiago Millas
24;24162;Santovenia de la Valdoncina
24;24163;Sariegos
24;24164;Sena de Luna
24;24165;Sobrado
24;24166;Soto de la Vega
24;24167;Soto y Amío
24;24168;Toral de los Guzmanes
24;24206;Toral de los Vados
24;24169;Toreno
24;24170;Torre del Bierzo
24;24171;Trabadelo
24;24172;Truchas
24;24173;Turcia
24;24174;Urdiales del Páramo
24;24185;Val de San Lorenzo
24;24175;Valdefresno
24;24176;Valdefuentes del Páramo
24;24177;Valdelugueros
24;24178;Valdemora
24;24179;Valdepiélago
24;24180;Valdepolo
24;24181;Valderas
24;24182;Valderrey
24;24183;Valderrueda
24;24184;Valdesamario
24;24187;Valdevimbre
24;24188;Valencia de Don Juan
24;24191;Vallecillo
24;24189;Valverde de la Virgen
24;24190;Valverde-Enrique
24;24193;Vecilla, La
24;24196;Vega de Espinareda
24;24197;Vega de Infanzones
24;24198;Vega de Valcarce
24;24194;Vegacervera
24;24199;Vegaquemada
24;24201;Vegas del Condado
24;24202;Villablino
24;24203;Villabraz
24;24205;Villadangos del Páramo
24;24207;Villademor de la Vega
24;24209;Villafranca del Bierzo
24;24210;Villagatón
24;24211;Villamandos
24;24901;Villamanín
24;24212;Villamañán
24;24213;Villamartín de Don Sancho
24;24214;Villamejil
24;24215;Villamol
24;24216;Villamontán de la Valduerna
24;24217;Villamoratiel de las Matas
24;24218;Villanueva de las Manzanas
24;24219;Villaobispo de Otero
24;24902;Villaornate y Castro
24;24221;Villaquejida
24;24222;Villaquilambre
24;24223;Villarejo de Órbigo
24;24224;Villares de Órbigo
24;24225;Villasabariego
24;24226;Villaselán
24;24227;Villaturiel
24;24228;Villazala
24;24229;Villazanzo de Valderaduey
24;24230;Zotes del Páramo
25;25001;Abella de la Conca
25;25002;Àger
25;25003;Agramunt
25;25038;Aitona
25;25004;Alamús, Els
25;25005;Alàs i Cerc
25;25006;Albagés, L'
25;25007;Albatàrrec
25;25008;Albesa
25;25009;Albi, L'
25;25010;Alcanó
25;25011;Alcarràs
25;25012;Alcoletge
25;25013;Alfarràs
25;25014;Alfés
25;25015;Algerri
25;25016;Alguaire
25;25017;Alins
25;25019;Almacelles
25;25020;Almatret
25;25021;Almenar
25;25022;Alòs de Balaguer
25;25023;Alpicat
25;25024;Alt Àneu
25;25027;Anglesola
25;25029;Arbeca
25;25031;Arres
25;25032;Arsèguel
25;25033;Artesa de Lleida
25;25034;Artesa de Segre
25;25036;Aspa
25;25037;Avellanes i Santa Linya, Les
25;25039;Baix Pallars
25;25040;Balaguer
25;25041;Barbens
25;25042;Baronia de Rialb, La
25;25044;Bassella
25;25045;Bausen
25;25046;Belianes
25;25170;Bellaguarda
25;25047;Bellcaire d'Urgell
25;25048;Bell-lloc d'Urgell
25;25049;Bellmunt d'Urgell
25;25050;Bellpuig
25;25051;Bellver de Cerdanya
25;25052;Bellvís
25;25053;Benavent de Segrià
25;25055;Biosca
25;25057;Bòrdes, Es
25;25058;Borges Blanques, Les
25;25059;Bossòst
25;25056;Bovera
25;25060;Cabanabona
25;25061;Cabó
25;25062;Camarasa
25;25063;Canejan
25;25904;Castell de Mur
25;25064;Castellar de la Ribera
25;25067;Castelldans
25;25068;Castellnou de Seana
25;25069;Castelló de Farfanya
25;25070;Castellserà
25;25071;Cava
25;25072;Cervera
25;25073;Cervià de les Garrigues
25;25074;Ciutadilla
25;25075;Clariana de Cardener
25;25076;Cogul, El
25;25077;Coll de Nargó
25;25163;Coma i la Pedra, La
25;25161;Conca de Dalt
25;25078;Corbins
25;25079;Cubells
25;25081;Espluga Calba, L'
25;25082;Espot
25;25088;Estamariu
25;25085;Estaràs
25;25086;Esterri d'Àneu
25;25087;Esterri de Cardós
25;25089;Farrera
25;25908;Fígols i Alinyà
25;25092;Floresta, La
25;25093;Fondarella
25;25094;Foradada
25;25096;Fuliola, La
25;25097;Fulleda
25;25098;Gavet de la Conca
25;25912;Gimenells i el Pla de la Font
25;25099;Golmés
25;25100;Gósol
25;25101;Granadella, La
25;25102;Granja d'Escarp, La
25;25103;Granyanella
25;25105;Granyena de les Garrigues
25;25104;Granyena de Segarra
25;25109;Guimerà
25;25903;Guingueta d'Àneu, La
25;25110;Guissona
25;25111;Guixers
25;25115;Isona i Conca Dellà
25;25112;Ivars de Noguera
25;25113;Ivars d'Urgell
25;25114;Ivorra
25;25910;Josa i Tuixén
25;25118;Juncosa
25;25119;Juneda
25;25121;Les
25;25122;Linyola
25;25123;Lladorre
25;25124;Lladurs
25;25125;Llardecans
25;25126;Llavorsí
25;25120;Lleida
25;25127;Lles de Cerdanya
25;25128;Llimiana
25;25129;Llobera
25;25133;Maials
25;25130;Maldà
25;25131;Massalcoreig
25;25132;Massoteres
25;25134;Menàrguens
25;25135;Miralcamp
25;25137;Mollerussa
25;25136;Molsosa, La
25;25139;Montellà i Martinet
25;25140;Montferrer i Castellbò
25;25138;Montgai
25;25142;Montoliu de Lleida
25;25141;Montoliu de Segarra
25;25143;Montornès de Segarra
25;25145;Nalec
25;25025;Naut Aran
25;25146;Navès
25;25148;Odèn
25;25149;Oliana
25;25150;Oliola
25;25151;Olius
25;25152;Oluges, Les
25;25153;Omellons, Els
25;25154;Omells de na Gaia, Els
25;25155;Organyà
25;25156;Os de Balaguer
25;25157;Ossó de Sió
25;25158;Palau d'Anglesola, El
25;25164;Penelles
25;25165;Peramola
25;25166;Pinell de Solsonès
25;25167;Pinós
25;25911;Plans de Sió, Els
25;25168;Poal, El
25;25169;Pobla de Cérvoles, La
25;25171;Pobla de Segur, La
25;25030;Pont de Bar, El
25;25173;Pont de Suert, El
25;25172;Ponts
25;25174;Portella, La
25;25175;Prats i Sansor
25;25176;Preixana
25;25177;Preixens
25;25179;Prullans
25;25180;Puiggròs
25;25181;Puigverd d'Agramunt
25;25182;Puigverd de Lleida
25;25183;Rialp
25;25905;Ribera d'Ondara
25;25185;Ribera d'Urgellet
25;25186;Riner
25;25913;Riu de Cerdanya
25;25189;Rosselló
25;25190;Salàs de Pallars
25;25191;Sanaüja
25;25196;Sant Esteve de la Sarga
25;25192;Sant Guim de Freixenet
25;25197;Sant Guim de la Plana
25;25193;Sant Llorenç de Morunys
25;25902;Sant Martí de Riucorb
25;25194;Sant Ramon
25;25201;Sarroca de Bellera
25;25200;Sarroca de Lleida
25;25202;Senterada
25;25035;Sentiu de Sió, La
25;25204;Seròs
25;25203;Seu d'Urgell, La
25;25205;Sidamon
25;25206;Soleràs, El
25;25207;Solsona
25;25208;Soriguera
25;25209;Sort
25;25210;Soses
25;25211;Sudanell
25;25212;Sunyer
25;25215;Talarn
25;25216;Talavera
25;25217;Tàrrega
25;25218;Tarrés
25;25219;Tarroja de Segarra
25;25220;Térmens
25;25221;Tírvia
25;25222;Tiurana
25;25223;Torà
25;25224;Torms, Els
25;25225;Tornabous
25;25227;Torre de Cabdella, La
25;25226;Torrebesses
25;25228;Torrefarrera
25;25907;Torrefeta i Florejacs
25;25230;Torregrossa
25;25231;Torrelameu
25;25232;Torres de Segre
25;25233;Torre-serona
25;25234;Tremp
25;25043;Vall de Boí, La
25;25901;Vall de Cardós
25;25238;Vallbona de les Monges
25;25240;Vallfogona de Balaguer
25;25906;Valls d'Aguilar, Les
25;25239;Valls de Valira, Les
25;25909;Vansa i Fórnols, La
25;25242;Verdú
25;25243;Vielha e Mijaran
25;25244;Vilagrassa
25;25245;Vilaller
25;25247;Vilamòs
25;25248;Vilanova de Bellpuig
25;25254;Vilanova de la Barca
25;25249;Vilanova de l'Aguda
25;25250;Vilanova de Meià
25;25251;Vilanova de Segrià
25;25252;Vila-sana
25;25253;Vilosell, El
25;25255;Vinaixa
26;26001;Ábalos
26;26002;Agoncillo
26;26003;Aguilar del Río Alhama
